Sample ID,Analysis Name,Analysis Keyword,Method,Analyst,Result,Unit
631,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
632,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
632,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
633,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
633,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
634,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
634,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
635,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
635,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
636,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
636,Coliform (PA),coliform_pa,SM9223B,swall,PRESENT,
636,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
637,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
637,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
638,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
638,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
639,E.coli (PA),ecoli_pa,SM9223B,igallagher,ABSENT,
639,Coliform (PA),coliform_pa,SM9223B,igallagher,ABSENT,
640,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
640,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
641,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
641,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
642,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
642,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
643,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
643,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
644,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
644,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
645,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,4.1,MPN/100mL
645,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
646,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
646,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
647,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
647,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
647,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.5,mg/L
648,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
648,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
649,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
649,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
650,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
650,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
651,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
651,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
652,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
652,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
653,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4.8,mg/L
654,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
654,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
655,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
655,Coliform (PA),coliform_pa,SM9223B,jbutler,PRESENT,
655,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,4,mg/L
656,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
656,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
657,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.6,mg/L
658,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
658,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
659,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
659,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
659,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.2,mg/L
660,E.coli (MPN),ecoli_mpn,SM9223B,jbutler,< 1,MPN/100mL
660,Coliform (MPN),coliform_mpn,SM9223B,jbutler,344.1,MPN/100mL
661,E.coli (MPN),ecoli_mpn,SM9223B,jbutler,2,MPN/100mL
661,Coliform (MPN),coliform_mpn,SM9223B,jbutler,2419.6,MPN/100mL
662,E.coli (MPN),ecoli_mpn,SM9223B,jbutler,< 1,MPN/100mL
662,Coliform (MPN),coliform_mpn,SM9223B,jbutler,> 2420,MPN/100mL
663,E.coli (MPN),ecoli_mpn,SM9223B,jbutler,< 1,MPN/100mL
663,Coliform (MPN),coliform_mpn,SM9223B,jbutler,67.6,MPN/100mL
664,E.coli (MPN),ecoli_mpn,SM9223B,jbutler,< 1,MPN/100mL
664,Coliform (MPN),coliform_mpn,SM9223B,jbutler,< 1,MPN/100mL
665,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
665,Coliform (PA),coliform_pa,SM9223B,jbutler,PRESENT,
666,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
666,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
667,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
667,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
668,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
668,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
669,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
670,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
670,Coliform (PA),coliform_pa,SM9223B,jbutler,ABSENT,
671,E.coli (PA),ecoli_pa,SM9223B,jbutler,ABSENT,
671,Coliform (PA),coliform_pa,SM9223B,jbutler,PRESENT,
672,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
672,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
673,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
673,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
674,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
674,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
675,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
675,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
676,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
676,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
677,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
677,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
678,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
678,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
679,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
679,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
680,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
680,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
681,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
681,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
682,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
682,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
683,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
683,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
684,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
684,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
685,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
685,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
686,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
686,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
687,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
687,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
688,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
688,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
689,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
689,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2419.6,MPN/100mL
690,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,1,MPN/100mL
690,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
691,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
691,Coliform (MPN),coliform_mpn,SM9223B,kcrago,< 1,MPN/100mL
692,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
693,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
693,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
694,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
694,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
695,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
695,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
696,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.6,mg/L
697,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
697,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
698,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
698,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
698,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.6,mg/L
699,E.coli (PA),ecoli_pa,SM9223B,swall,ABSENT,
699,Coliform (PA),coliform_pa,SM9223B,swall,ABSENT,
700,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.2,mg/L
701,E.coli (PA),ecoli_pa,SM9223B,,ABSENT,
701,Coliform (PA),coliform_pa,,,PRESENT,
702,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
702,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
703,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
703,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2419.6,MPN/100mL
704,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
704,Coliform (MPN),coliform_mpn,SM9223B,kcrago,2419.6,MPN/100mL
705,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
705,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
706,E.coli (MPN),ecoli_mpn,SM9223B,kcrago,< 1,MPN/100mL
706,Coliform (MPN),coliform_mpn,SM9223B,kcrago,> 2420,MPN/100mL
707,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
707,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
708,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
709,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
709,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
710,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
710,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
710,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
711,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
711,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
711,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
712,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
712,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
712,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
713,Fecal Coliform,fecal_coliform,SM9223B,kcrago,ABSENT,
713,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
713,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
714,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
714,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
715,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
715,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
716,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
716,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
717,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
717,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
718,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
718,Coliform (PA),coliform_pa,SM9223B,kcrago,ABSENT,
719,E.coli (PA),ecoli_pa,SM9223B,kcrago,ABSENT,
719,Coliform (PA),coliform_pa,SM9223B,kcrago,PRESENT,
719,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2429,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2429,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2429,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.6,mg/L
2430,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2430,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2430,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.8,mg/L
2431,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2431,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2431,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,3.5,mg/L
2432,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2432,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2432,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2433,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2433,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2434,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2434,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2434,Fecal Coliform,fecal_coliform,SM9223B,mabshire,ABSENT,
2435,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2435,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2435,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2436,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2436,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2436,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,8.1,mg/L
2437,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2437,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2437,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.1,mg/L
2438,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2438,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2438,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.3,mg/L
2439,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2439,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2440,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2440,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2441,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2441,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2442,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2442,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2443,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2443,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2444,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2444,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2444,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2445,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2445,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2446,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2446,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2447,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2447,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2448,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2448,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2449,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2449,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2450,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2450,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2451,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2451,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2452,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2452,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2453,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2453,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2454,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2454,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2455,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2455,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2456,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2456,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2457,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2457,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2458,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2458,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2458,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,9.9,mg/L
2459,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2459,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2459,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.2,mg/L
2460,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2460,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2460,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2461,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2461,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2461,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2462,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2462,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2463,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2463,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2464,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2464,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2465,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2466,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2466,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2467,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,6.5,mg/L
2468,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2468,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2469,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2469,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2470,Nitrite (NO2),nitrite,SM4500 NO-2B,igallagher,< 0.1,mg/L
2470,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2470,Lead (Pb),lead,EPA 200.5,igallagher,< 5,µg/L
2470,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2470,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,1.3,mg/L
2471,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2471,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2472,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2472,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2473,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2473,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2474,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2474,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2475,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2475,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2476,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2476,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2477,Nitrate (NO3),nitrate,SM4500 NO-3D,,,mg/L
2478,Nitrate (NO3),nitrate,SM4500 NO-3D,,,mg/L
2479,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2479,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2479,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2480,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2480,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2481,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2481,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2481,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,8.8,mg/L
2482,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2482,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2482,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2483,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2483,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2483,Nitrate (NO3),nitrate,SM4500 NO-3D,igallagher,1.4,mg/L
002481-R01,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002481-R01,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
002481-R01,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,8.8,mg/L
2484,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2484,Coliform (PA),coliform_pa,SM9223B,mabshire,PRESENT,
2485,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2485,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2486,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2486,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2487,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2487,Coliform (MPN),coliform_mpn,SM9223B,mabshire,> 2419.6,MPN/100mL
2488,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2488,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2489,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2489,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2490,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2490,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2491,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2491,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2492,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2492,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2492,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,5.4,mg/L
002481-R02,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
002481-R02,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
002481-R02,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,8.8,mg/L
2493,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2493,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2493,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2494,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2494,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2494,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,< 1,mg/L
2495,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2495,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2495,Nitrate (NO3),nitrate,SM4500 NO-3D,kcrago,2.4,mg/L
2496,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2496,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2497,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2497,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2498,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2498,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2499,Nitrite (NO2),nitrite,SM4500 NO-2B,,,mg/L
2500,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2500,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2501,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2501,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2502,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2502,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2503,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2503,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2504,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2504,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2505,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2505,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2506,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2506,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2507,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2507,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2508,E.coli (PA),ecoli_pa,SM9223B,mabshire,ABSENT,
2508,Coliform (PA),coliform_pa,SM9223B,mabshire,ABSENT,
2509,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
2509,Coliform (MPN),coliform_mpn,SM9223B,mabshire,< 1,MPN/100mL
2510,E.coli (MPN),ecoli_mpn,SM9223B,mabshire,< 1,MPN/100mL
